URL,Text,Links,Image URLS,Image Alt Text,Tags
"http://theartofgooglebooks.tumblr.com/post/102240385890/patchy-glitchy-marbled-endpapers-from
","Patchy, glitchy, marbled endpapers.
From Institutiones Hermeneuticae Veteris Testamenti (1701). Original from the Complutense University of Madrid. Digitized March 24, 2009.",['http://books.google.com/books?id=Zsppi3EJo9MC&dq=Frida&pg=PP3#v=twopage&q&f=false'],"['http://40.media.tumblr.com/98fe4fbac413a9f35b417d747cebb852/tumblr_nesxewn2Pu1qixa76o1_250.png', 'http://41.media.tumblr.com/243538c96d503bed3a33113cbbd1feb4/tumblr_nesxewn2Pu1qixa76o2_250.png']","['', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#glitch', '#optimization', '#black and white', '#marbled paper', '#endpapers', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/102240380410/text-photographed-through-torn-page-from-p
","Text photographed through torn page.
From p. 151-52 of Macon Cook Book: A Collection of Recipes Tested Principally by Members of Benson-Cobb Chapter, Wesleyan College Alumnae, Macon, Georgia (1909). Original from the New York Public Library. Digitized September 27, 2007.",['http://books.google.com/books?id=mDMOAAAAYAAJ&dq=macon&pg=PA151-IA1#v=onepage&q&f=false'],['http://40.media.tumblr.com/f07f4770dfb7b1e82483cfa6a4f52bb3/tumblr_nel1hyV46R1qixa76o1_500.png'],"['Text photographed through torn page.\nFrom p. 151-52 of Macon Cook Book: A Collection of Recipes Tested Principally by Members of Benson-Cobb Chapter, Wesleyan College Alumnae, Macon, Georgia (1909). Original from the New York Public Library. Digitized September 27, 2007.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#ripped', '#torn', '#found poem', '#found poetry', '#black and white', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/102016920620/a-recipe-for-french-dressing-more-inside
","A recipe for French dressing.Ã¥Ã_
More inside, including blackberry wine, congealed egg nog, and â€°Ã›ÃèBessie Schirmâ€°Ã›Âªs Artichoke Pickle.â€°Ã›Âù
Throughout Macon Cook Book: A Collection of Recipes Tested Principally by Members of Benson-Cobb Chapter, Wesleyan College Alumnae, Macon, Georgia (1909). Original from the New York Public Library. Digitized September 27, 2007.",['http://books.google.com/books?id=mDMOAAAAYAAJ&dq=macon&pg=PA119-IA1#v=onepage&q&f=false'],['http://40.media.tumblr.com/7d783df000eadfe0992b3059aba9205d/tumblr_nel1hmH8oO1qixa76o1_500.png'],"['A recipe for French dressing.\xa0\nMore inside, including blackberry wine, congealed egg nog, and &ldquo;Bessie Schirm&rsquo;s Artichoke Pickle.&rdquo;\nThroughout Macon Cook Book: A Collection of Recipes Tested Principally by Members of Benson-Cobb Chapter, Wesleyan College Alumnae, Macon, Georgia (1909). Original from the New York Public Library. Digitized September 27, 2007.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#handwriting', '#writing in books', '#recipes', '#French dressing', '#marginalia', '#cookbooks', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/102016916175/images-photographed-through-protective-tissue
","Images photographed through protective tissue.
Throughout City of Decatur and Macon County, Illinois, v. 1, by William Edward Nelson (1910). Original from Cornell University. Digitized May 8, 2012.",['http://books.google.com/books?id=PrAyAQAAMAAJ&dq=macon&pg=PA12#v=onepage&q&f=false'],"['http://40.media.tumblr.com/73344e674f1c167a06f06aa8883b4fb9/tumblr_nel1xogZsg1qixa76o1_250.png', 'http://40.media.tumblr.com/0f417f152c446f9520224351ac805035/tumblr_nel1xogZsg1qixa76o3_250.png', 'http://41.media.tumblr.com/ae04dcddbb236f177be1bbb0d19159da/tumblr_nel1xogZsg1qixa76o2_500.png', 'http://41.media.tumblr.com/b6e8d7af81d44cd09c8e7a02d2f6d769/tumblr_nel1xogZsg1qixa76o5_250.png', 'http://40.media.tumblr.com/440610961b43f4932ebea1401a3ed397/tumblr_nel1xogZsg1qixa76o4_250.png']","['', '', '', '', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#tissue', '#obscured', '#ghosts', '#portraits', '#black and white', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/36667044066/employees-autocorrected-hand-hovers-over-the
","Employeeâ€°Ã›Âªs autocorrected hand hovers over the page.
Throughout A Dictionary of English and Welsh Surnames: With Special American Instances by Charles Wareing Endell Bardsley (1901). Does not include metadata indicating library of origination or date of digitization (but does include Stanford library artifacts).",['http://books.google.com/books?id=RbkEAAAAIAAJ&dq=surname&pg=PA228#v=twopage&q&f=false'],['http://33.media.tumblr.com/tumblr_me2n1gnEHA1qixa76o1_400.gif'],['Employee&rsquo;s autocorrected hand hovers over the page.\nThroughout A Dictionary of English and Welsh Surnames: With Special American Instances by Charles Wareing Endell Bardsley (1901). Does not include metadata indicating library of origination or date of digitization (but does include Stanford library artifacts).'],"['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#GIF', '#employee', '#hand', '#autocorrect', '#fingers', '#blurred', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/36667039111/distorted-text-throughout-english-dialect
","Distorted text.
Throughout English Dialect Society, v. XVII: The Dialect of West SomersetÃ¥Ã_by Frederick Thomas Elworthy (1875). Does not include metadata indicating library of origination or date of digitization (but does include Stanford library artifacts).",['http://books.google.com/books?id=qHkKAAAAIAAJ&dq=paper%20dolls&pg=PA808#v=onepage&q&f=false'],"['http://40.media.tumblr.com/tumblr_me3y4hzJmr1qixa76o1_500.png', 'http://40.media.tumblr.com/tumblr_me3y4hzJmr1qixa76o2_500.png']","['', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#distortion', '#stretched', '#typography', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/36588014336/catalogers-notes-from-the-title-page-of
","
Catalogerâ€°Ã›Âªs notes.
From the title page of Thanksgiving: Memories of the Day, Helps to the Habit by William Adams (1867). Original from the University of California. Digitized December 5, 2006.
",['http://books.google.com/books?id=T7wWAAAAIAAJ&dq=thanksgiving&pg=PR4#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_me3fpojTj91qixa76o1_500.png'],"['\nCataloger&rsquo;s notes.\nFrom the title page of Thanksgiving: Memories of the Day, Helps to the Habit by William Adams (1867). Original from the University of California. Digitized December 5, 2006.\n']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#cataloging', '#writing in books', '#title page', '#inscription', '#marginalia', '#annotation', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/36588012306/new-physics-plate-left-folded-from-rohaults
","New physics (plate left folded).Ã¥Ã_
From Rohaultâ€°Ã›Âªs System of Natural Philosophy, Illustrated with D. Samuel Clarkâ€°Ã›Âªs Notes Taken Mostly Out of Sir Isaac Newtonâ€°Ã›Âªs Philosophy, trans. by John Clarke (1735).Ã¥Ã_Original from the University of Michigan. Digitized July 14, 2007.",['http://books.google.com/books?id=MG46AAAAMAAJ&dq=smell&pg=PA295#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_me2o01BqHR1qixa76o1_500.png'],"['New physics (plate left folded).\xa0\nFrom Rohault&rsquo;s System of Natural Philosophy, Illustrated with D. Samuel Clark&rsquo;s Notes Taken Mostly Out of Sir Isaac Newton&rsquo;s Philosophy, trans. by John Clarke (1735).\xa0Original from the University of Michigan. Digitized July 14, 2007.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#folded', '#obscured', '#physics', '#rays', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/36588010267/partial-nypl-stamp-from-the-front-matter-of-my
","Partial NYPL stamp.
From the front matter of My Year in a Log Cabin by William Dean Howells (1893). Original from the New York Public Library. Digitized July 11, 2007.","['http://www.nypl.org/', 'http://books.google.com/books?id=aaIEAAAAYAAJ&pg=PP2#v=onepage&q&f=false']",['http://41.media.tumblr.com/tumblr_mdsohbIJiu1qixa76o1_400.png'],"['Partial NYPL stamp.\nFrom the front matter of My Year in a Log Cabin by William Dean Howells (1893). Original from the New York Public Library. Digitized July 11, 2007.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#stamp', '#library artifacts', '#New York Public Library', '#NYPL', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/36143914855/hybrid-proclamation-plate-left-folded-from-p
","Hybrid proclamation (plate left folded).Ã¥Ã_
From p. 432 of The Fast and Thanksgiving Days of New England by William DeLoss Love (1895). Original from Princeton University. Digitized January 28, 2009.",['http://books.google.com/books?id=u7c-AAAAYAAJ&dq=thanksgiving&pg=PA432-IA2#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_mdsowwhI8c1qixa76o1_500.png'],"['Hybrid proclamation (plate left folded).\xa0\nFrom p. 432 of The Fast and Thanksgiving Days of New England by William DeLoss Love (1895). Original from Princeton University. Digitized January 28, 2009.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#folded', '#proclamation', '#poetry', '#blackletter', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/36143911724/an-employees-hand-reaches-as-if-to-arrest-the
","An employeeâ€°Ã›Âªs hand reaches as if to arrest the action of the illustration.
From p. 132 of The Log of a Sea-Waif: Being Recollections of the First Four Years of My Sea Life by Frank Thomas Bullen (1899). Original from the University of Michigan. Digitized February 6, 2007.",['http://books.google.com/books?id=BGoqAAAAMAAJ&pg=PA132-IA2#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_mdsobtills1qixa76o1_400.png'],"['An employee&rsquo;s hand reaches as if to arrest the action of the illustration.\nFrom p. 132 of The Log of a Sea-Waif: Being Recollections of the First Four Years of My Sea Life by Frank Thomas Bullen (1899). Original from the University of Michigan. Digitized February 6, 2007.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#employee', '#hand', '#blurred', '#obscured', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/36061940369/hybrid-floor-plans-plate-left-folded-from-p
","Hybrid floor plans (plate left folded).Ã¥Ã_
From p. 161 ofÃ¥Ã_Haddon Hall: An Illustrated Account of the Fabric and Its History by Frank Halliday Cheetham (1904).Ã¥Ã_Original from Princeton University. Digitized May 5, 2009.",['http://books.google.com/books?id=nsBCAAAAYAAJ&pg=PA161#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_mdjc2lGNJW1qixa76o1_400.png'],"['Hybrid floor plans (plate left folded).\xa0\nFrom p. 161 of\xa0Haddon Hall: An Illustrated Account of the Fabric and Its History by Frank Halliday Cheetham (1904).\xa0Original from Princeton University. Digitized May 5, 2009.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#folded', '#obscured', '#floor plans', '#hybrid', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/36061938587/employees-fingertips-autocorrected-with-text
","Employeeâ€°Ã›Âªs fingertips autocorrected with text.
Throughout The Soules Preparation for Christ: A Treatise of Contrition by Thomas Hooker (1638).Ã¥Ã_Original from Oxford University. Digitized September 1, 2006.",['http://books.google.com/books?id=6QQDAAAAQAAJ&pg=PA4#v=onepage&q&f=false'],"['http://40.media.tumblr.com/tumblr_md94pyByM01qixa76o1_250.png', 'http://41.media.tumblr.com/tumblr_md94pyByM01qixa76o2_250.png', 'http://40.media.tumblr.com/tumblr_md94pyByM01qixa76o3_250.png', 'http://41.media.tumblr.com/tumblr_md94pyByM01qixa76o4_250.png']","['', '', '', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#fingers', '#cots', '#employee', '#autocorrect', '#typography', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art', '#algorithms']"
"http://theartofgooglebooks.tumblr.com/post/36061936274/print-made-when-endpaper-pressed-against-wet
","Print made when endpaper pressed against wet circulation stamp ink.
From the back matter ofÃ¥Ã_The Water Cure in America: Over Three Hundred Cases of Various Diseases Treated with Water (1852). Original from Princeton University. Digitized January 27, 2009.",['http://books.google.com/books?id=UKo-AAAAYAAJ&pg=PA390#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_mctcdgBmgK1qixa76o1_500.png'],"['Print made when endpaper pressed against wet circulation stamp ink.\nFrom the back matter of\xa0The Water Cure in America: Over Three Hundred Cases of Various Diseases Treated with Water (1852). Original from Princeton University. Digitized January 27, 2009.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#stamps', '#circulation', '#library artifacts', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art', '#printmaking']"
"http://theartofgooglebooks.tumblr.com/post/36061933871/plate-photographed-through-tissue-from-p-54
","Plate photographed through tissue.
From p. 54 ofÃ¥Ã_Over the Snow: or, The Montreal Carnival by William George Beers (1883). Original from Harvard University. Digitized January 8, 2008.",['http://books.google.com/books?id=q78TAAAAYAAJ&pg=PA54-IA1#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_mcvanfj2a01qixa76o1_500.png'],"['Plate photographed through tissue.\nFrom p. 54 of\xa0Over the Snow: or, The Montreal Carnival by William George Beers (1883). Original from Harvard University. Digitized January 8, 2008.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#tissue', '#obscured', '#ghostly', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/36061349246/what-is-the-purpose-of-the-two-finger-latex
","This is all speculative, since I havenâ€°Ã›Âªt been able to find any official statements from Google, but theyâ€°Ã›Âªre called finger cots, and theyâ€°Ã›Âªre generally used to protect books â€°Ã›Ãèfrom the skinâ€°Ã›Âªs natural oils, which can have corrosive effects over time.""Ã¥Ã_Google Books also â€°Ã›Âùautocorrectsâ€°Ã›Ãè the fingers of employees from page images, probably the rationale for the uniform pink color of the cots.
I suspect they also make it a little easier to turn the pages. Finger cots preserve more dexterity than theÃ¥Ã_white cotton glovesÃ¥Ã_used in special collections or the bulkyÃ¥Ã_rubber finger tipsÃ¥Ã_used to sort paper. AÃ¥Ã_""fingertip grip enhancer""Ã¥Ã_likeÃ¥Ã_SortkwikÃ¥Ã_may leave a residue.
The British LibraryÃ¥Ã_uses only, ""clean dry hands,""Ã¥Ã_to combat the tendency of gloves to ""transfer dirt to the object being consulted, and to dislodge pigments or inks from the surface of pages.â€°Ã›Âù
â€°Ã›Ã’Krissy","['http://en.wikipedia.org/wiki/Finger_cot', 'http://theartofgooglebooks.tumblr.com/tagged/autocorrect', 'http://blog.bookstellyouwhy.com/news/201207996/collecting-should-you-ditch-the-white-gloves-for-handling-rare-books/', 'http://www.google.com/search?client=safari&rls=en&q=rubber+finger+tips&oe=UTF-8&um=1&ie=UTF-8&hl=en&tbm=isch&source=og&sa=N&tab=wi&ei=2xyqUK_WCuGXyAH3lYGACg&biw=1071&bih=664&sei=4RyqUMqXJcGayAG1ioHoAw', 'http://www.leeproducts.com/Sorting_Sortkwik.aspx', 'http://britishlibrary.typepad.co.uk/digitisedmanuscripts/2011/08/white-gloves-or-not-white-gloves.html', 'https://twitter.com/abrvd']",['http://41.media.tumblr.com/tumblr_mcvanfj2a01qixa76o1_500.png'],"['Plate photographed through tissue.\nFrom p. 54 of\xa0Over the Snow: or, The Montreal Carnival by William George Beers (1883). Original from Harvard University. Digitized January 8, 2008.']","['#Google Books', '#employee', '#fingers', '#cots', '#conservation', '#preservation', '#special collections', '#office supplies']"
"http://theartofgooglebooks.tumblr.com/post/35883018811/hybrid-coat-of-arms-plate-left-folded-from-p
","Hybrid coat of arms (plate left folded).
From p. 133 ofÃ¥Ã_Iulii Vitalis Epitaphium by Henry Dodwell and William Musgrave (1711). Original from the Bavarian State Library. Digitized October 12, 2009.",['http://books.google.com/books?id=NbQ-AAAAcAAJ&dq=fabric&pg=PA133#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_mdjcqbm7ZP1qixa76o1_400.png'],"['Hybrid coat of arms (plate left folded).\nFrom p. 133 of\xa0Iulii Vitalis Epitaphium by Henry Dodwell and William Musgrave (1711). Original from the Bavarian State Library. Digitized October 12, 2009.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#folded', '#obscured', '#coat of arms', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#digital art', '#new media']"
"http://theartofgooglebooks.tumblr.com/post/35883014351/mid-turn-from-p-336-359-of-studio-di
","Mid-turn.
From p. 336-359 (?) of Studio di Pittura Scoltura et Architettura nelle Chiese di Roma by Filippo TitiÃ¥Ã_(1674). Original from the Bavarian State Library. Digitized October 15, 2009.",['http://books.google.com/books?id=98g-AAAAcAAJ&pg=PA375#v=twopage&q&f=false'],['http://40.media.tumblr.com/tumblr_md6skiQB6H1qixa76o1_500.png'],"['Mid-turn.\nFrom p. 336-359 (?) of Studio di Pittura Scoltura et Architettura nelle Chiese di Roma by Filippo Titi\xa0(1674). Original from the Bavarian State Library. Digitized October 15, 2009.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#motion', '#movement', '#page turning', '#blurred', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/35777120101/color-samples-plate-left-folded-the-frontispiece
","Color samples plate left folded.
The frontispiece to Milk, Cheese and Butter: A Practical Handbook on Their Properties and the Processes of Their Production by John Oliver (1894). Original from the University of California. Digitized October 23, 2007.",['http://books.google.com/books?id=tRJDAAAAIAAJ&dq=cheese&pg=PR2#v=onepage&q&f=false'],['http://36.media.tumblr.com/tumblr_mdhql82OOc1qixa76o1_400.png'],"['Color samples plate left folded.\nThe frontispiece to Milk, Cheese and Butter: A Practical Handbook on Their Properties and the Processes of Their Production by John Oliver (1894). Original from the University of California. Digitized October 23, 2007.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#folded', '#obscured', '#juxtaposition', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/35777117217/samples-of-color-dyed-cotton-photographed-in-black
","Samples of color-dyed cotton photographed in black and white.
Throughout A Manual of Dyeing and Dyeing Receipts, Comprising a System of Elementary Chemistry, as Applied to Dyeing: With Receipts for the General Reader for Dyeing Any Colour on Cotton, Silk, and Wool, with Coloured Pattern of Cloth of Each Fabric by James Napier (1875). Original from Columbia University. Digitized March 10, 2009.",['http://books.google.com/books?id=FplAAAAAYAAJ&dq=fabric&pg=PA388#v=onepage&q&f=false'],"['http://36.media.tumblr.com/tumblr_mdjccjnHy31qixa76o1_250.png', 'http://41.media.tumblr.com/tumblr_mdjccjnHy31qixa76o2_250.png', 'http://40.media.tumblr.com/tumblr_mdjccjnHy31qixa76o3_250.png', 'http://40.media.tumblr.com/tumblr_mdjccjnHy31qixa76o4_250.png']","['', '', '', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#color', '#black and white', '#fabric samples', '#artifacts', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/35777113474/library-statement-contradicted-by-digitization-and
","Library statement contradicted by digitization and digital distribution.
From the back matter of Flatland: A Romance of Many Dimensions by A Square (Edwin A. Abbott, 1885).Ã¥Ã_Original from the University of Michigan. Digitized May 21, 2007.",['http://books.google.com/books?id=R6E0AAAAMAAJ&dq=fabric&pg=PP1#v=onepage&q&f=false'],"['http://40.media.tumblr.com/tumblr_mdjci0Sma11qixa76o1_500.png', 'http://36.media.tumblr.com/tumblr_mdjci0Sma11qixa76o2_500.png']","['', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#stamp', '#contradiction', '#two week book', '#circulation', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art', '#Flatland', '#Edwin A. Abbott']"
"http://theartofgooglebooks.tumblr.com/post/35777108571/hybrid-textiles-plate-left-folded-from-p-527
","Hybrid textiles (plate left folded).
From p. 527 of A Treatise on the Art of Weaving: Illustrated by Engravings with Calculations and Tables for the Use of Manufacturers by John Murphy (1831). Original from Harvard University. Digitized June 14, 2007.",['http://books.google.com/books?id=M3MDAAAAYAAJ&dq=fabric&pg=PA527#v=onepage&q&f=false'],"['http://41.media.tumblr.com/tumblr_mdjclijsWU1qixa76o2_500.png', 'http://41.media.tumblr.com/tumblr_mdjclijsWU1qixa76o1_500.png']","['', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#folded', '#obscured', '#textiles', '#fabric', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
